epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.011540000000596046;7.465526543884278;0.06256000000119209;0.0147;9.635536015319824;0.2719
1;0.01332;6.076958603668213;0.06644000000029802;0.0106;5.513784830474854;0.0704
2;0.03516000000059605;4.944429513549805;0.15525999999523163;0.0223;4.904403395843506;0.1067
3;0.0577;4.397929811706543;0.2288800000190735;0.0571;4.319112520599365;0.2282
4;0.07488;4.14363455291748;0.2794000000047684;0.0717;4.177702759552002;0.2614
5;0.09796;3.97074424331665;0.3259;0.0958;4.047270234680176;0.3198
6;0.12775999999523163;3.809867995300293;0.38355999999046325;0.0953;4.141284674072265;0.3304
7;0.16507999999523162;3.631433734741211;0.45469999998092653;0.1376;3.9414003604888914;0.3948
8;0.21502000000476837;3.423659371032715;0.5364999999809266;0.1794;3.779049858093262;0.4883
9;0.25624000000953673;3.2922473399353027;0.59542;0.1898;3.8369653999328612;0.496
10;0.29601999999046325;3.1761053310394285;0.64164;0.17;4.058320895385743;0.4307
11;0.32672;3.099702028503418;0.6733800000190735;0.252;3.614861092376709;0.5576
12;0.3532200000190735;3.043148256149292;0.7004799999618531;0.1944;4.027434529876709;0.4956
13;0.37954000000953675;2.998010980682373;0.7228200000190735;0.2415;3.8493557250976562;0.5313
14;0.39386;2.9817030491638183;0.73764;0.2683;3.803146109008789;0.5669
15;0.41388;2.96794495803833;0.749199999961853;0.2775;3.8231463764190674;0.5958
16;0.42719999999046326;2.948618508300781;0.7617599999618531;0.1955;4.509455638885498;0.4635
17;0.43856000000953677;2.9271401804351806;0.770299999961853;0.258;4.106134836578369;0.5395
18;0.4510000000190735;2.9295966427612306;0.777939999961853;0.3046;3.7409296600341797;0.6073
19;0.45704;2.935713128967285;0.7830799999809265;0.2932;3.8248769844055177;0.5899
20;0.46366;2.928636876831055;0.7889799999809265;0.2573;4.460079267120362;0.5302
21;0.4693999999904633;2.9459164434814453;0.79314;0.3543;3.536872749710083;0.6872
22;0.4768399999809265;2.9457849491882326;0.7944199999809265;0.3209;3.8217974182128907;0.6215
23;0.48123999998092654;2.95269399810791;0.8007200000190735;0.3531;3.7665467529296874;0.646
24;0.48874;2.950097375640869;0.80128;0.3595;3.6653182327270506;0.6501
25;0.497499999961853;2.9308498204803466;0.8089800000190734;0.385;3.54272060546875;0.6959
26;0.49927999998092654;2.9465752026367187;0.8099200000190735;0.3263;3.9436915184020997;0.6183
27;0.503699999961853;2.9587237216186524;0.811320000038147;0.2878;4.123308868408203;0.5878
28;0.507680000038147;2.9493425913238527;0.8171399999809266;0.291;4.210312692260742;0.5723
29;0.5111800000190735;2.9626899096679686;0.816099999961853;0.2971;4.791105474853516;0.5764
30;0.5114000000190735;2.9650556327819824;0.8171600000190735;0.3671;3.7957873970031737;0.6634
31;0.5149599999809266;2.9845737603759765;0.8171600000190735;0.3328;3.983777355194092;0.6281
32;0.5171599999904632;2.9792353718566895;0.8203799999809265;0.2668;4.307608026123047;0.5533
33;0.5236000000095368;2.9803597006225586;0.82308;0.3286;4.092410064697265;0.6335
34;0.5243400000190734;2.994512524108887;0.821520000038147;0.4081;3.5708450798034668;0.7097
35;0.52398;2.9930003202819826;0.82304;0.3259;4.058074951934814;0.6102
36;0.52712;3.0070957695007325;0.8222;0.3512;3.9396944763183592;0.6486
37;0.5253599999904632;2.9956695288085937;0.8278400000190735;0.2131;5.318841835021972;0.4455
38;0.53218;2.9990486641693117;0.827779999961853;0.2388;5.018212372589112;0.5244
39;0.5351600000190735;2.990400634384155;0.8283200000190735;0.3922;3.738319771194458;0.6921
40;0.5374000000381469;2.998871729888916;0.8289399999809265;0.2843;4.531055610656738;0.5454
41;0.5347399999809265;3.0061976666259764;0.8285999999809265;0.4007;3.645390125274658;0.7298
42;0.537939999961853;3.014394601211548;0.830400000038147;0.4041;3.660051950073242;0.6986
43;0.544259999961853;2.9972584043884276;0.831519999961853;0.3424;4.060385826492309;0.6254
44;0.535360000038147;3.025860640411377;0.831519999961853;0.2934;4.440398274230957;0.5618
45;0.5402799999809265;3.027990280303955;0.83096;0.3539;4.0066160934448245;0.63
46;0.5459599999809265;3.0020814251708985;0.836439999961853;0.2591;4.6519120475769045;0.5027
47;0.542000000038147;3.024238094329834;0.8318599999809265;0.2767;4.648284996032715;0.5355
48;0.54356;3.0275182833099366;0.835200000038147;0.4286;3.6029740020751952;0.7258
49;0.54674;3.013343410644531;0.8364800000381469;0.3729;3.926502103424072;0.6742
0;0.6886799999809265;2.4051394021606445;0.9153399999809265;0.6491;2.5070150939941405;0.89
1;0.7347800000190735;2.123355732269287;0.93836;0.6595;2.3870036476135255;0.8944
2;0.759399999961853;1.9560226580810547;0.948200000038147;0.6621;2.3114066429138185;0.897
3;0.777680000038147;1.8111359635162354;0.956120000038147;0.6711;2.2189091430664063;0.8972
4;0.791259999961853;1.6976875617218017;0.9609199999809265;0.651;2.2659128242492677;0.8873
5;0.8059600000381469;1.5855291801071167;0.9674400000190735;0.66;2.1663262969970702;0.8934
6;0.8167400000190734;1.4974705494308471;0.970300000038147;0.6584;2.1397062324523928;0.8922
7;0.826520000038147;1.427334647064209;0.97272;0.6428;2.204284150314331;0.8843
8;0.8358799999809265;1.3525809310150148;0.9764999999809265;0.6483;2.175620602416992;0.8857
9;0.8412799999809265;1.3016201725769043;0.9793200000190735;0.6366;2.2391341720581055;0.8714
10;0.846119999961853;1.264182644958496;0.9807;0.6425;2.2254287303924563;0.8738
11;0.849779999961853;1.232045694694519;0.9807800000190735;0.647;2.200908023071289;0.8766
12;0.8505599999809265;1.2145703038024902;0.981400000038147;0.6516;2.1284114604949953;0.8831
13;0.8484800000381469;1.2021143034744262;0.981540000038147;0.581;2.5492657051086427;0.8333
14;0.8531;1.1779114233779908;0.9842400000190735;0.6405;2.1942710315704343;0.8759
15;0.85746;1.1611933422470093;0.98494;0.6008;2.4946045471191405;0.8427
16;0.85248;1.1722796881866455;0.984000000038147;0.6429;2.18501149520874;0.8794
17;0.8607200000190735;1.144828144493103;0.98526;0.631;2.2943715858459472;0.8647
18;0.860640000038147;1.141079849243164;0.9854800000190734;0.6226;2.324282377624512;0.8636
19;0.861959999961853;1.1418314058685304;0.98578;0.6236;2.3674563007354736;0.8634
20;0.8619000000381469;1.1386005404281616;0.98546;0.6256;2.297488546562195;0.8647
21;0.8668999999809265;1.1297953716659546;0.98758;0.5904;2.497505057144165;0.8417
22;0.866500000038147;1.1294724277496337;0.9870599999809265;0.6398;2.2765016960144044;0.8702
23;0.8708400000190735;1.1211093314361573;0.988520000038147;0.6291;2.3455877601623536;0.8727
24;0.8700399999809265;1.1298221381378173;0.9882800000190735;0.587;2.5936130443573;0.8372
25;0.8727599999809265;1.125108749885559;0.9885400000190735;0.5862;2.6187978584289553;0.8316
26;0.876180000038147;1.120387147064209;0.98964;0.6031;2.541423954772949;0.8474
27;0.8761000000381469;1.1244528861236571;0.9888600000190735;0.6098;2.525165049743652;0.8499
28;0.8780000000381469;1.1211186183547974;0.989180000038147;0.6165;2.4262043991088866;0.8648
29;0.876620000038147;1.1256755179977418;0.9898;0.5721;2.7733963638305665;0.8179
30;0.8769999999618531;1.131446049041748;0.98932;0.6145;2.4302337779998777;0.8651
31;0.8877600000190735;1.1052982442855834;0.9907;0.5885;2.6869234565734863;0.8395
32;0.881899999961853;1.127202123374939;0.9893;0.6292;2.4134363834381105;0.8682
33;0.8863799999809265;1.1171113764190674;0.9903600000190735;0.6056;2.539571701049805;0.8511
34;0.8880599999809266;1.1130312147521972;0.99132;0.5706;2.818894679260254;0.8249
35;0.8882799999809265;1.1180276955795287;0.9914000000190735;0.6173;2.572478931427002;0.8551
36;0.88976;1.1129268606948852;0.99178;0.6294;2.4606994380950926;0.8665
37;0.8907600000381469;1.123362113647461;0.99102;0.6207;2.48838073425293;0.8583
38;0.891579999961853;1.1168108291625976;0.99216;0.6263;2.4990471000671386;0.8632
39;0.89188;1.1158945727920533;0.9917200000190735;0.6124;2.596266341018677;0.8553
40;0.89348;1.1148067638397217;0.99176;0.6172;2.5531326232910154;0.8553
41;0.896839999961853;1.1123496091079712;0.9924800000190734;0.6072;2.5890748657226563;0.8498
42;0.89374;1.1188519844436646;0.99186;0.6306;2.4871613121032716;0.8666
43;0.8951000000190735;1.1161051691436767;0.9928000000190735;0.5998;2.6580814613342287;0.848
44;0.896059999961853;1.1193197368621826;0.9925000000190735;0.6236;2.560582859802246;0.8591
45;0.8985399999809265;1.1150141584014892;0.9927200000190735;0.6192;2.596246604156494;0.8638
46;0.895720000038147;1.1230916668319701;0.9929000000190735;0.5791;2.7856025402069093;0.831
47;0.89764;1.126722819290161;0.9924400000381469;0.6204;2.5580218452453614;0.8601
48;0.9009999999809265;1.1153029575347901;0.9937;0.6227;2.540051064682007;0.8555
49;0.899279999961853;1.1170773992919922;0.9934600000381469;0.6118;2.70230019493103;0.8484
