epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.026840000000596047;4.861179750976563;0.11781999999761582;0.0246;7.109529933166504;0.1215
1;0.04804000000238418;4.484294453125;0.19961999999046326;0.0652;4.337559782409668;0.2371
2;0.07503999999761582;4.183260938873291;0.26855999999046326;0.0881;4.042210461044312;0.2984
3;0.10828000000238419;3.9363053928375242;0.3471000000095367;0.1189;3.8448287601470947;0.3722
4;0.14266000000476836;3.747888396072388;0.4124600000190735;0.1224;3.837234168624878;0.3729
5;0.18849999999523162;3.48459529006958;0.49208;0.1829;3.554705277633667;0.4659
6;0.22787999999523162;3.2625440648651125;0.55638;0.229;3.2905349044799803;0.5313
7;0.2749400000095367;3.028380082015991;0.616720000038147;0.2289;3.3071605865478517;0.5398
8;0.3165399999809265;2.8526169075775147;0.66672;0.2832;3.0544834228515625;0.6181
9;0.34998;2.6940250540924073;0.7009600000190734;0.3158;2.9214159397125243;0.638
10;0.38223999999046326;2.5787097299957273;0.7299399999809265;0.2689;3.7289079551696775;0.596
11;0.40736;2.4654322648620606;0.7565600000190735;0.3324;2.861518845367432;0.6717
12;0.43732;2.3683932875823976;0.77894;0.3745;2.7287262056350707;0.7053
13;0.46318;2.2791328479766846;0.7934599999809265;0.3964;2.6211218585968017;0.7231
14;0.4807199999904633;2.206690142593384;0.811679999961853;0.3863;2.8644586639404297;0.6968
15;0.503500000038147;2.1314285317611694;0.82636;0.4179;2.596314714050293;0.7542
16;0.52582;2.0664435585021974;0.83802;0.4148;2.6211887672424314;0.7536
17;0.5413599999809265;2.0102506760406493;0.848960000038147;0.4423;2.529211303329468;0.7562
18;0.5566600000190735;1.959555046234131;0.8591200000381469;0.4867;2.3150498626708984;0.7913
19;0.572799999961853;1.9167348013305665;0.867819999961853;0.4797;2.3730795837402345;0.7934
20;0.58442;1.8747534634017944;0.873700000038147;0.4797;2.4133533042907716;0.7807
21;0.5987000000190735;1.8361969647216796;0.88122;0.5117;2.281942865371704;0.8129
22;0.6131399999809265;1.7989005199432373;0.8878799999809265;0.451;2.689291144180298;0.7462
23;0.62224;1.769813305130005;0.893840000038147;0.4825;2.556740051651001;0.7797
24;0.6350599999809265;1.7370434845352172;0.8989200000190735;0.5049;2.4544029766082764;0.7936
25;0.645260000038147;1.7096546017456056;0.9041599999809266;0.5184;2.3390186660766603;0.8085
26;0.6521400000190735;1.6867229070281982;0.9097200000190735;0.5054;2.46794255027771;0.8014
27;0.66282;1.6556181517791748;0.91352;0.5122;2.4309866645812988;0.8045
28;0.6727800000190735;1.629320631713867;0.9192599999809266;0.5418;2.3109039920806884;0.8225
29;0.677459999961853;1.614018402633667;0.921919999961853;0.5164;2.472930456161499;0.8049
30;0.6875400000190734;1.5949808756256103;0.925760000038147;0.526;2.4139272956848146;0.8082
31;0.698200000038147;1.566227926712036;0.9296799999809265;0.5641;2.2896603820800783;0.8353
32;0.7035999999618531;1.5539449794006348;0.93294;0.5449;2.3484343757629396;0.8259
33;0.710739999961853;1.5399136121368409;0.9351599999618531;0.5523;2.4060115453720092;0.8282
34;0.7175400000190735;1.5172140009307862;0.9386999999809265;0.5602;2.3135645961761475;0.8288
35;0.7228799999809266;1.5090059132385254;0.9400000000190735;0.5583;2.318227418899536;0.834
36;0.7319;1.4907029586029052;0.944400000038147;0.5603;2.3555315773010252;0.8354
37;0.735139999961853;1.4854698615646362;0.9442800000190735;0.5631;2.395459076690674;0.8324
38;0.7416999999809265;1.4646187199401854;0.9476399999809265;0.5515;2.482669242668152;0.8215
39;0.7441199999618531;1.4638532995223998;0.949179999961853;0.5569;2.4338462238311767;0.8318
40;0.7524599999809265;1.445629592590332;0.9518599999809265;0.5656;2.392964788818359;0.8305
41;0.754060000038147;1.4446232640075685;0.951899999961853;0.5576;2.490318020248413;0.8289
42;0.7645;1.417960288696289;0.95672;0.542;2.6063964645385744;0.812
43;0.763080000038147;1.4224317782592772;0.955840000038147;0.5578;2.495088798904419;0.829
44;0.7657000000190735;1.4149740661621093;0.9577199999809265;0.5745;2.4109508491516114;0.8349
45;0.768600000038147;1.4107084589767456;0.958339999961853;0.5738;2.5161253059387207;0.8371
46;0.7749999999809265;1.3998433461761475;0.959979999961853;0.575;2.441492546081543;0.8409
47;0.7825800000190735;1.380519835319519;0.962759999961853;0.5828;2.4121092697143554;0.8449
48;0.783159999961853;1.3840537440490723;0.9618799999809265;0.5793;2.4391686908721923;0.8436
49;0.7865000000190735;1.3756667625427246;0.963100000038147;0.5544;2.7123499486923217;0.8165
0;0.8648600000190735;1.1177004405975342;0.9832200000190735;0.6648;2.017158018493652;0.8897
1;0.8931999999618531;1.0133993738937377;0.989300000038147;0.6642;2.0550934871673583;0.8904
2;0.9064400000190734;0.9649601784896851;0.9911400000190735;0.6681;2.079303311729431;0.8892
3;0.9137599999809265;0.9319576885223388;0.9928600000190735;0.6663;2.119836623764038;0.8875
4;0.9211399999809265;0.8991450143814087;0.9933200000190735;0.6676;2.136882999420166;0.886
5;0.928199999961853;0.8703249604034424;0.99476;0.6655;2.161479027557373;0.8853
6;0.932099999961853;0.8501542220306396;0.9953;0.6689;2.180749999809265;0.886
7;0.9380600000381469;0.8270797104644776;0.995580000038147;0.6654;2.2153256958007814;0.885
8;0.9400400000190735;0.8093849582099915;0.99678;0.6648;2.2319759218215944;0.8847
9;0.9450599999809265;0.7885769334220887;0.99728;0.6616;2.2490178831100462;0.8841
10;0.946540000038147;0.7745507213211059;0.99748;0.666;2.260070347213745;0.885
11;0.9492999999809265;0.7628598356437684;0.99764;0.6646;2.2866236555099486;0.8851
12;0.953360000038147;0.7452015234184265;0.99798;0.6647;2.3022241064071656;0.8837
13;0.9563799999618531;0.731327338142395;0.99788;0.6647;2.305295462036133;0.8815
14;0.9568000000190735;0.7186543662834167;0.99836;0.665;2.3183327360153196;0.8858
15;0.959079999961853;0.7075296811103821;0.9988;0.6633;2.3598082336425783;0.8822
16;0.960660000038147;0.6970568766021729;0.9987400000190735;0.6627;2.3793622310638427;0.8803
17;0.9645199999809265;0.6814372897529603;0.99898;0.6618;2.3893851150512697;0.8785
18;0.9642200000190735;0.6773839333343505;0.99884;0.6644;2.382978638458252;0.8839
19;0.966220000038147;0.6659214893341064;0.99904;0.6592;2.4182156196594238;0.8816
20;0.968119999961853;0.6544380771446228;0.99896;0.666;2.423160425567627;0.8813
21;0.967599999961853;0.648603636264801;0.99918;0.6597;2.4324931404113768;0.8798
22;0.969059999961853;0.6400651988220215;0.99898;0.6616;2.4598346488952636;0.8794
23;0.9709999999809266;0.6312294052886963;0.99948;0.6614;2.4449706378936766;0.8778
24;0.9708800000190735;0.6257462110137939;0.99924;0.6637;2.452759560775757;0.8806
25;0.9731800000190735;0.6134791214752198;0.99968;0.6605;2.472100644683838;0.8797
26;0.9728400000190734;0.609926789073944;0.99932;0.661;2.4750686458587645;0.879
27;0.9756799999809265;0.599270274105072;0.99956;0.6611;2.4566190059661865;0.8795
28;0.9747399999809265;0.5939693517112732;0.9995200000190735;0.66;2.484647659301758;0.8783
29;0.9756400000190735;0.5884524509239196;0.99942;0.6558;2.5184172481536864;0.8787
30;0.9768600000190735;0.5809822636985779;0.99952;0.663;2.4869284614562988;0.8812
31;0.9759999999809266;0.5787244082260132;0.99962;0.6576;2.5159691905975343;0.8778
32;0.9773400000190735;0.5701680475234986;0.9994600000190735;0.6633;2.4994424755096434;0.8795
33;0.97768;0.5642599547386169;0.99982;0.661;2.517834801483154;0.8793
34;0.97874;0.5569993711280823;0.9998;0.6591;2.5104214332580566;0.8775
35;0.97832;0.5527443111419678;0.99966;0.6572;2.5501401573181153;0.8773
36;0.97944;0.5479254458045959;0.99974;0.6556;2.5685648696899412;0.8741
37;0.981399999961853;0.5395862042045593;0.99974;0.664;2.4940596504211427;0.879
38;0.9800200000190735;0.5393103959655762;0.99968;0.6595;2.5381989898681643;0.8728
39;0.98098;0.5297578777313232;0.9997;0.6591;2.5466960529327394;0.8765
40;0.9811;0.5273709401893616;0.99974;0.6596;2.537468560028076;0.8784
41;0.980760000038147;0.5231518467712403;0.99978;0.6621;2.5284904148101806;0.879
42;0.982840000038147;0.5156358391189575;0.99984;0.662;2.528929613876343;0.879
43;0.9816799999809265;0.5144923626708985;0.99972;0.6596;2.5252136993408203;0.8781
44;0.9830200000190735;0.5063573214912415;0.99988;0.6596;2.5461949005126954;0.8767
45;0.982259999961853;0.5048391678619385;0.99988;0.6587;2.5638217163085937;0.8773
46;0.9819;0.5010921080875397;0.9999;0.6592;2.5786550716400147;0.8763
47;0.9819;0.4976312160873413;0.99976;0.6605;2.5841743072509766;0.876
48;0.983220000038147;0.4918816354751587;0.99982;0.6564;2.5998273719787597;0.8754
49;0.98344;0.48880646233558656;0.99978;0.6567;2.5917298751831055;0.8741
0;0.985140000038147;0.48226618049621583;0.99988;0.6612;2.571079056549072;0.8748
1;0.9863800000190734;0.4785216974830627;0.9998;0.661;2.563672413635254;0.8753
2;0.986439999961853;0.47748974988937376;0.99984;0.6596;2.5616768405914305;0.8764
3;0.9878600000190735;0.47450779504776003;0.99988;0.6605;2.5596018768310547;0.8773
4;0.9874000000190735;0.47484815757751464;0.99988;0.6614;2.5546425853729247;0.8765
5;0.988160000038147;0.47288671000480653;0.99982;0.6619;2.550657431411743;0.877
6;0.9884000000190735;0.471680612449646;0.99978;0.6624;2.550275238418579;0.8774
7;0.988499999961853;0.4715211709403992;0.99988;0.6637;2.5472804721832274;0.8784
8;0.9883600000190735;0.47096609354019164;0.99994;0.6632;2.548355479812622;0.8775
9;0.9882200000381469;0.47199546487808225;0.9999;0.6633;2.5427629379272463;0.8789
10;0.98982;0.46857664910316466;0.9999;0.6637;2.543681634902954;0.878
11;0.98996;0.467402292881012;0.99988;0.6628;2.5441648990631105;0.8792
12;0.9901600000190734;0.468073384771347;0.9999;0.6635;2.5414717849731447;0.8784
13;0.9900000000190735;0.4681173830223084;0.99988;0.6648;2.5387609283447268;0.8788
14;0.98988;0.46591547570228575;0.9999;0.6648;2.5409008701324463;0.8794
15;0.99016;0.46575830932617185;0.99992;0.6658;2.539278973770142;0.8792
16;0.9902;0.4662867491340637;0.99994;0.6662;2.5386614219665526;0.8796
17;0.9894000000190735;0.46830388036727905;0.99992;0.6658;2.538968149280548;0.8797
18;0.9901;0.46635223731040953;0.9999;0.666;2.537804386329651;0.8794
19;0.9906200000190735;0.4656449596595764;0.9999;0.6671;2.5356524772644042;0.8799
20;0.9905200000190735;0.4663352309417725;0.99994;0.6669;2.5347158737182616;0.8798
21;0.990480000038147;0.4661678017234802;1.0;0.6658;2.5348722942352295;0.8791
22;0.9907600000190735;0.4642912989330292;0.99992;0.6656;2.5333778629302977;0.8795
23;0.99044;0.4655543013095856;0.9999;0.6665;2.5344453300476073;0.8794
24;0.99138;0.4627828550720215;0.99992;0.6671;2.5333258239746095;0.8796
25;0.990600000038147;0.4644093538284302;0.99994;0.6676;2.533404264831543;0.8799
26;0.991;0.4629223665237427;0.99998;0.6665;2.5341506660461426;0.8801
27;0.99086;0.4639666881465912;0.99986;0.6658;2.535368223571777;0.8796
28;0.9906200000190735;0.463059213104248;0.99994;0.6667;2.532546731185913;0.8802
29;0.9915400000190735;0.46218507044792173;0.99996;0.6672;2.5317317344665526;0.8806
30;0.99178;0.46171739159584047;0.99996;0.6661;2.5326493675231934;0.8802
31;0.991260000038147;0.46332179536819457;0.9999600000190735;0.6662;2.5316075466156005;0.8802
32;0.9913;0.4615452331829071;0.99992;0.667;2.5307587745666504;0.8815
33;0.991500000038147;0.4617185590553284;0.99994;0.6665;2.530562598800659;0.8813
34;0.9917600000190735;0.4611647226142883;1.0;0.6666;2.531674919128418;0.8807
35;0.991180000038147;0.46235739290237426;0.99998;0.6668;2.5319407749176026;0.8817
36;0.9914200000190735;0.46190423250198365;0.99992;0.6664;2.5322225036621093;0.8806
37;0.9914400000381469;0.460879169960022;0.99996;0.6665;2.532739562988281;0.8808
38;0.9912200000190735;0.4626751502323151;0.99998;0.6662;2.5298531936645507;0.8812
39;0.9911000000190735;0.461830683259964;0.9999;0.6664;2.5310747287750246;0.8804
40;0.9914600000190735;0.46106766906738283;0.99994;0.667;2.530343460083008;0.8801
41;0.99152;0.4604525833034515;0.99996;0.6679;2.5315288990020752;0.8811
42;0.99166;0.4603933172798157;0.99988;0.6679;2.5300159955978394;0.8808
43;0.9924000000190735;0.45892802166938784;0.99994;0.6669;2.530680257606506;0.8803
44;0.99204;0.46029412702560424;0.99998;0.6678;2.531121904373169;0.8814
45;0.9917399999809265;0.460144082660675;0.9999;0.6679;2.53132476978302;0.8819
46;0.9920000000190735;0.4583791823387146;0.99994;0.6674;2.532315089416504;0.8802
47;0.991760000038147;0.4593296434211731;0.99992;0.667;2.530641780090332;0.8809
48;0.99252;0.45855708644866944;0.99996;0.6676;2.5309752950668334;0.8809
49;0.9918;0.45891427827835085;0.99994;0.667;2.530282318878174;0.8811
0;0.99168;0.45931635131835935;0.99994;0.6674;2.533097423171997;0.8806
1;0.992980000038147;0.4571923289680481;0.99994;0.6679;2.531081288146973;0.8811
2;0.9925;0.45866131521224973;0.99994;0.6672;2.5314372581481934;0.8809
3;0.9912600000190734;0.45988660261154174;0.99996;0.6673;2.5329401069641113;0.8804
4;0.99202;0.4593265688610077;0.99998;0.6665;2.5325830806732177;0.8804
5;0.99152;0.4591538254451752;0.99992;0.6673;2.5324786685943605;0.8805
6;0.9923800000190734;0.4589300707817078;0.99986;0.6672;2.5325662113189695;0.8801
7;0.991799999961853;0.45919101610183716;0.99996;0.667;2.532471972846985;0.8806
8;0.9921200000190735;0.45881726605415346;0.9999600000190735;0.6671;2.5325529510498046;0.8808
9;0.99132;0.4596799668502808;0.99998;0.6673;2.5315142833709716;0.8803
10;0.99234;0.4584793998336792;0.99996;0.666;2.532199200820923;0.8808
11;0.99238;0.45894959383010864;0.99986;0.6672;2.5323314762115476;0.8805
12;0.9927400000190735;0.4572476535511017;0.99998;0.6677;2.532338609313965;0.8808
13;0.9921;0.45898003900527956;0.99992;0.6669;2.5330831577301027;0.881
14;0.9924;0.4589587423324585;0.99994;0.6668;2.534827310180664;0.8806
15;0.9916200000190735;0.4594804315757752;0.99996;0.6671;2.5316268314361574;0.8808
16;0.9925000000190735;0.4581711611366272;0.99994;0.6681;2.5337566112518313;0.8808
17;0.99254;0.4583846120071411;0.99992;0.6669;2.533230877685547;0.8808
18;0.99248;0.4578466844367981;0.99996;0.6675;2.532477067947388;0.8807
19;0.993100000038147;0.4563484185218811;0.99996;0.6676;2.533279176902771;0.8808
20;0.99242;0.4582300842666626;0.99996;0.6669;2.5319162895202636;0.8804
21;0.991860000038147;0.4588923295593262;0.99998;0.6678;2.5320004459381105;0.8809
22;0.9923000000190735;0.45753130448341367;1.0;0.6672;2.531850105667114;0.8807
23;0.9916800000381469;0.4595717878913879;0.9999;0.6665;2.532900774002075;0.8802
24;0.9919800000190735;0.45911253753662107;0.99994;0.6674;2.5312709213256834;0.881
25;0.9929800000190735;0.4573507620811462;0.99994;0.6672;2.5321481029510498;0.8804
26;0.992039999961853;0.4595801048851013;0.99994;0.6673;2.5330971042633057;0.8807
27;0.9928800000190735;0.4578951502609253;0.99994;0.6681;2.533114410018921;0.8809
28;0.99226;0.4587918349170685;0.99996;0.6677;2.5336253566741944;0.8811
29;0.9930200000190735;0.4581582177448273;0.99986;0.6674;2.5314082912445066;0.8806
30;0.9918400000190735;0.45951718391418456;0.99994;0.6673;2.5313541984558103;0.8802
31;0.992320000038147;0.4586633265590668;0.9999;0.6683;2.532103539276123;0.8802
32;0.99292;0.45771185614585874;0.99994;0.667;2.531649750137329;0.8808
33;0.991540000038147;0.45928328201293944;0.99994;0.6668;2.5324129692077637;0.8805
34;0.99206;0.45927997668266296;0.99998;0.667;2.532106335449219;0.8803
